"DATE - HOUR",Reference_Number_1
"01-15-2023 04:00:00",INLAND103776358
"01-15-2023 04:00:00",INLAND103776366
"01-15-2023 04:00:00",INLAND103776374
"01-15-2023 07:40:13",INLAND103776382
"01-15-2023 04:00:00",INLAND103776390
"01-24-2023 04:00:00",INLAND103776407
"01-15-2023 07:31:35",INLAND103776415
"01-18-2023 07:27:43",INLAND103776423
"01-15-2023 07:41:05",INLAND103776431
"01-15-2023 04:00:00",INLAND103776449
"01-17-2023 04:00:00",INLAND103776457
"01-17-2023 04:00:00",INLAND103776465
"01-17-2023 04:00:00",INLAND103776473
"01-17-2023 04:00:00",INLAND103776481
"01-17-2023 04:00:00",INLAND103776499
"01-17-2023 04:00:00",INLAND103776506
"01-17-2023 04:00:00",INLAND103776514
"01-17-2023 04:00:00",INLAND103776522
"01-15-2023 06:49:57",INLAND103776530
"01-15-2023 08:47:40",INLAND103776548
"01-18-2023 05:41:12",INLAND103776556
"01-18-2023 04:00:00",INLAND103776564
"01-18-2023 04:00:00",INLAND103776572
"01-15-2023 06:28:16",INLAND103776580
"01-15-2023 04:00:00",INLAND103776598
"01-15-2023 05:58:17",INLAND103776605
"01-15-2023 08:40:27",INLAND103776613
"01-15-2023 07:37:44",INLAND103776621
"01-17-2023 04:00:00",INLAND103776639
"01-20-2023 04:22:45",INLAND103776647
"01-17-2023 04:00:00",INLAND103776655
"01-15-2023 06:46:26",INLAND103776663
"01-15-2023 05:50:11",INLAND103776671
"01-15-2023 08:40:41",INLAND103776689
"01-15-2023 04:00:00",INLAND103776697
"01-18-2023 10:03:10",INLAND103776704
"01-16-2023 05:28:43",INLAND103776712
"01-19-2023 04:00:00",INLAND103776720
"01-18-2023 04:00:00",INLAND103776738
"01-15-2023 05:59:12",INLAND103776746
"01-17-2023 09:59:59",INLAND103776754
"01-24-2023 04:00:00",INLAND103776762
"01-15-2023 06:00:16",INLAND103776770
"01-15-2023 05:59:04",INLAND103776788
"01-17-2023 04:00:00",INLAND103776796
"01-17-2023 04:00:00",INLAND103776803
"01-15-2023 05:58:48",INLAND103776811
"01-17-2023 08:42:47",INLAND103776829
"01-15-2023 05:59:24",INLAND103776837
"01-15-2023 04:00:00",INLAND103776845
"01-18-2023 07:08:56",INLAND103776853
"01-19-2023 07:59:47",INLAND103776861
"01-19-2023 07:59:30",INLAND103776879
"01-20-2023 04:20:26",INLAND103776887
"01-18-2023 04:00:00",INLAND103776895
"01-18-2023 12:00:37",INLAND103776902
"01-16-2023 05:34:34",INLAND103776910
"01-17-2023 04:00:00",INLAND103776928
"01-15-2023 06:26:46",INLAND103776936
"01-17-2023 09:14:17",INLAND103776944
"01-16-2023 05:08:05",INLAND103776952
"01-15-2023 05:46:17",INLAND103776960
"01-16-2023 05:34:11",INLAND103776978
"01-23-2023 10:49:48",INLAND103776986
"01-17-2023 06:52:39",INLAND103776994
"01-19-2023 09:21:04",INLAND103777009
"01-19-2023 07:59:25",INLAND103777017
"01-16-2023 05:09:56",INLAND103777025
"01-18-2023 04:00:00",INLAND103777033
"01-15-2023 04:00:00",INLAND103777041
"01-18-2023 04:00:00",INLAND103777059
"01-18-2023 04:00:00",INLAND103777067
"01-18-2023 04:00:00",INLAND103777075
"01-18-2023 04:00:00",INLAND103777083
"01-18-2023 04:00:00",INLAND103777091
"01-17-2023 05:17:51",INLAND103777108
"01-15-2023 09:16:05",INLAND103777116
"01-15-2023 04:00:00",INLAND103777124
"01-15-2023 04:00:00",INLAND103777132
"01-15-2023 08:42:41",INLAND103777140
"01-15-2023 08:42:25",INLAND103777158
"01-15-2023 09:13:51",INLAND103777166
"01-15-2023 08:42:36",INLAND103777174
"01-18-2023 04:00:00",INLAND103777182
"01-18-2023 07:07:52",INLAND103777190
"01-17-2023 04:00:00",INLAND103777207
"01-17-2023 04:00:00",INLAND103777215
"01-17-2023 06:35:20",INLAND103777223
"01-15-2023 07:25:47",INLAND103777231
"01-16-2023 06:50:00",INLAND103777249
"01-17-2023 04:00:00",INLAND103777257
"01-15-2023 04:00:00",INLAND103777265
"01-15-2023 05:26:45",INLAND103777273
"01-15-2023 04:00:00",INLAND103777281
"01-15-2023 06:48:24",INLAND103777299
"01-15-2023 04:00:00",INLAND103777306
"01-18-2023 06:09:43",INLAND103777314
"01-18-2023 06:10:07",INLAND103777322
"01-15-2023 04:00:00",INLAND103777330
"01-19-2023 04:00:00",INLAND103777348
"01-17-2023 05:55:35",INLAND103777356
"01-19-2023 10:33:08",INLAND103777364
"01-18-2023 06:28:24",INLAND103777372
"01-15-2023 08:54:18",INLAND103777380
"01-15-2023 08:54:24",INLAND103777398
"01-21-2023 06:54:46",INLAND103777405
"01-15-2023 08:54:30",INLAND103777413
"01-15-2023 09:13:46",INLAND103777421
"01-15-2023 07:38:55",INLAND103777439
"01-15-2023 06:49:03",INLAND103777447
"01-18-2023 06:07:31",INLAND103777455
"01-15-2023 05:50:27",INLAND103777463
"01-18-2023 05:41:35",INLAND103777471
"01-15-2023 05:50:22",INLAND103777489
"01-17-2023 10:00:40",INLAND103777497
"01-17-2023 09:56:18",INLAND103777504
"01-15-2023 05:49:44",INLAND103777512
"01-15-2023 05:49:24",INLAND103777520
"01-15-2023 05:49:42",INLAND103777538
"01-15-2023 05:49:18",INLAND103777546
"01-15-2023 05:49:21",INLAND103777554
"01-15-2023 05:49:40",INLAND103777562
"01-16-2023 05:51:20",INLAND103777570
"01-16-2023 05:51:32",INLAND103777588
"01-15-2023 05:59:36",INLAND103777596
"01-19-2023 09:21:07",INLAND103777603
"01-19-2023 09:25:18",INLAND103777611
"01-15-2023 06:26:48",INLAND103777629
"01-17-2023 04:00:00",INLAND103777637
"01-17-2023 04:00:00",INLAND103777645
"01-19-2023 07:57:47",INLAND103777653
"01-19-2023 07:57:28",INLAND103777661
"01-18-2023 07:10:01",INLAND103777679
"01-17-2023 04:00:00",INLAND103777687
"01-17-2023 04:00:00",INLAND103777695
"01-17-2023 08:44:44",INLAND103777702
"01-17-2023 04:00:00",INLAND103777710
"01-15-2023 08:50:43",INLAND103777728
"01-17-2023 09:58:28",INLAND103777736
"01-15-2023 05:46:38",INLAND103777744
"01-15-2023 10:12:32",INLAND103777752
"01-15-2023 04:00:00",INLAND103777760
"01-18-2023 04:00:00",INLAND103777778
"01-16-2023 06:50:06",INLAND103777786
"01-17-2023 09:57:34",INLAND103777794
"01-15-2023 07:56:56",INLAND103777801
"01-15-2023 06:32:07",INLAND103777819
"01-15-2023 06:32:10",INLAND103777827
"01-15-2023 04:00:00",INLAND103777835
"01-18-2023 04:00:00",INLAND103777843
"01-18-2023 10:06:22",INLAND103777851
"01-18-2023 04:00:00",INLAND103777869
"01-15-2023 04:00:00",INLAND103777877
"01-17-2023 04:00:00",INLAND103777885
"01-18-2023 10:06:24",INLAND103777893
"01-18-2023 10:06:29",INLAND103777900
"01-15-2023 08:42:56",INLAND103777918
"01-15-2023 04:00:00",INLAND103777926
"01-17-2023 04:00:00",INLAND103777934
"01-21-2023 06:02:57",INLAND103777942
"01-17-2023 04:00:00",INLAND103777950
"01-17-2023 05:17:47",INLAND103777968
"01-18-2023 05:48:16",INLAND103777976
"01-18-2023 11:18:05",INLAND103777984
"01-19-2023 09:26:03",INLAND103777992
"01-17-2023 09:56:43",INLAND103778007
"01-20-2023 05:29:13",INLAND103778015
"01-17-2023 04:00:00",INLAND103778023
"01-18-2023 10:21:06",INLAND103778031
"01-17-2023 06:52:58",INLAND103778049
"01-17-2023 08:41:49",INLAND103778057
"01-20-2023 05:29:09",INLAND103778065
"01-20-2023 05:28:45",INLAND103778073
"01-18-2023 08:05:17",INLAND103778081
"01-17-2023 08:41:52",INLAND103778099
"01-18-2023 07:09:27",INLAND103778106
"01-15-2023 07:25:57",INLAND103778114
"01-16-2023 05:58:44",INLAND103778122
"01-16-2023 05:08:35",INLAND103778130
"01-16-2023 05:08:46",INLAND103778148
"01-16-2023 05:09:38",INLAND103778156
"01-16-2023 05:32:24",INLAND103778164
"01-16-2023 05:11:50",INLAND103778172
"01-18-2023 04:00:00",INLAND103778180
"01-15-2023 04:00:00",INLAND103778198
"01-17-2023 06:19:58",INLAND103778205
"01-17-2023 04:00:00",INLAND103778213
"01-19-2023 16:44:57",INLAND103778221
"01-17-2023 04:00:00",INLAND103778239
"01-15-2023 05:44:22",INLAND103778247
"01-19-2023 16:44:33",INLAND103778255
"01-15-2023 05:44:48",INLAND103778263
"01-18-2023 12:00:06",INLAND103778271
"01-18-2023 07:27:38",INLAND103778289
"01-16-2023 05:28:44",INLAND103778297
"01-17-2023 04:00:00",INLAND103778304
"01-15-2023 07:26:01",INLAND103778320
"01-15-2023 04:00:00",INLAND103778338
"01-19-2023 08:01:00",INLAND103778346
"01-17-2023 04:00:00",INLAND103778354
"01-17-2023 06:33:52",INLAND103778362
"01-17-2023 06:36:14",INLAND103778370
"01-16-2023 05:51:37",INLAND103778388
"01-17-2023 06:34:13",INLAND103778396
"01-23-2023 10:47:49",INLAND103778403
"01-17-2023 06:34:15",INLAND103778411
"01-17-2023 04:00:00",INLAND103778429
"01-17-2023 04:00:00",INLAND103778437
"01-17-2023 05:40:35",INLAND103778445
"01-17-2023 09:56:53",INLAND103778461
"01-19-2023 16:44:41",INLAND103778479
"01-17-2023 04:00:00",INLAND103778487
"01-15-2023 04:00:00",INLAND103778495
"01-18-2023 10:06:32",INLAND103778502
"01-15-2023 04:00:00",INLAND103778510
"01-15-2023 05:58:35",INLAND103778528
"01-15-2023 08:55:55",INLAND103778536
"01-17-2023 04:00:00",INLAND103778544
"01-17-2023 04:00:00",INLAND103778552
"01-17-2023 04:00:00",INLAND103778560
"01-20-2023 04:32:06",INLAND103778578
"01-17-2023 08:44:25",INLAND103778586
"01-17-2023 04:00:00",INLAND103778594
"01-15-2023 05:43:50",INLAND103778601
"01-15-2023 05:43:37",INLAND103778619
"01-18-2023 04:00:00",INLAND103778627
"01-18-2023 04:00:00",INLAND103778635
"01-17-2023 04:00:00",INLAND103778643
"01-15-2023 07:42:02",INLAND103778651
"01-15-2023 04:00:00",INLAND103778669
"01-15-2023 07:28:56",INLAND103778677
"01-15-2023 09:13:59",INLAND103778685
"01-15-2023 06:44:43",INLAND103778693
"01-15-2023 07:28:43",INLAND103778700
"01-15-2023 06:44:41",INLAND103778718
"01-15-2023 04:00:00",INLAND103778726
"01-15-2023 04:00:00",INLAND103778734
"01-21-2023 05:46:47",INLAND103778742
"01-18-2023 04:00:00",INLAND103778750
"01-23-2023 10:24:32",INLAND103778768
"01-17-2023 08:36:06",INLAND103778776
"01-17-2023 04:00:00",INLAND103778784
"01-23-2023 10:24:37",INLAND103778792
"01-17-2023 04:00:00",INLAND103778809
"01-18-2023 04:00:00",INLAND103778825
"01-18-2023 04:00:00",INLAND103778833
"01-18-2023 04:00:00",INLAND103778841
"01-17-2023 04:00:00",INLAND103778859
"01-17-2023 04:00:00",INLAND103778867
"01-23-2023 06:10:33",INLAND103778875
"01-19-2023 07:57:25",INLAND103778883
"01-15-2023 04:00:00",INLAND103778891
"01-16-2023 05:10:19",INLAND103778908
"01-17-2023 05:40:57",INLAND103778916
"01-15-2023 04:00:00",INLAND103778924
"01-17-2023 04:00:00",INLAND103778932
"01-17-2023 10:25:35",INLAND103778940
"01-23-2023 10:24:51",INLAND103778958
"01-15-2023 06:44:35",INLAND103778974
"01-19-2023 07:57:31",INLAND103778982
"01-15-2023 08:40:59",INLAND103778990
"01-18-2023 04:00:00",INLAND103779005
"01-17-2023 08:40:37",INLAND103779013
"01-15-2023 05:45:52",INLAND103779021
"01-15-2023 06:48:33",INLAND103779039
"01-17-2023 04:00:00",INLAND103779047
"01-17-2023 05:18:20",INLAND103779055
"01-16-2023 05:51:23",INLAND103779063
"01-17-2023 04:00:00",INLAND103779089
"01-20-2023 05:53:26",INLAND103779097
"01-17-2023 04:00:00",INLAND103779104
"01-18-2023 12:04:55",INLAND103779112
"01-18-2023 04:00:00",INLAND103779120
"01-17-2023 04:00:00",INLAND103779138
"01-15-2023 07:40:24",INLAND103779146
"01-15-2023 07:41:36",INLAND103779154
"01-15-2023 07:40:15",INLAND103779162
"01-15-2023 07:39:55",INLAND103779170
"01-15-2023 04:00:00",INLAND103779188
"01-15-2023 04:00:00",INLAND103779196
"01-15-2023 06:27:06",INLAND103779203
"01-17-2023 04:00:00",INLAND103779211
"01-15-2023 06:27:01",INLAND103779237
"01-17-2023 04:00:00",INLAND103779245
"01-15-2023 04:00:00",INLAND103779253
"01-18-2023 04:00:00",INLAND103779261
"01-15-2023 04:00:00",INLAND103779287
"01-21-2023 06:53:07",INLAND103779302
"01-17-2023 04:00:00",INLAND103779310
"01-21-2023 06:53:20",INLAND103779328
"01-23-2023 06:35:59",INLAND103779336
"01-18-2023 05:47:28",INLAND103779344
"01-18-2023 05:41:24",INLAND103779352
"01-18-2023 05:42:49",INLAND103779360
"01-18-2023 05:41:19",INLAND103779378
"01-15-2023 09:13:48",INLAND103779386
"01-17-2023 04:00:00",INLAND103779394
"01-16-2023 05:51:26",INLAND103779401
"01-15-2023 04:00:00",INLAND103779419
"01-16-2023 05:28:35",INLAND103779427
"01-15-2023 05:49:57",INLAND103779435
"01-15-2023 05:50:08",INLAND103779443
"01-18-2023 05:47:21",INLAND103779451
"01-15-2023 05:49:09",INLAND103779469
"01-15-2023 05:49:55",INLAND103779477
"01-18-2023 05:47:33",INLAND103779485
"01-18-2023 04:00:00",INLAND103779493
"01-18-2023 04:00:00",INLAND103779500
"01-18-2023 07:08:07",INLAND103779518
"01-17-2023 08:40:17",INLAND103779526
"01-15-2023 04:00:00",INLAND103779534
"01-17-2023 04:00:00",INLAND103779542
"01-15-2023 04:00:00",INLAND103779550
"01-17-2023 04:00:00",INLAND103779568
"01-19-2023 06:43:47",INLAND103779576
"01-17-2023 08:42:39",INLAND103779592
"01-17-2023 04:00:00",INLAND103779609
"01-20-2023 05:51:30",INLAND103779617
"01-17-2023 04:00:00",INLAND103779625
"01-15-2023 04:00:00",INLAND103779633
"01-15-2023 07:26:27",INLAND103779641
"01-15-2023 04:00:00",INLAND103779659
"01-15-2023 05:58:06",INLAND103779667
"01-15-2023 07:55:52",INLAND103779675
"01-15-2023 07:39:01",INLAND103779683
"01-15-2023 07:35:35",INLAND103779691
"01-16-2023 05:27:15",INLAND103779708
"01-16-2023 05:27:06",INLAND103779716
"01-16-2023 05:27:00",INLAND103779724
"01-16-2023 05:27:43",INLAND103779732
"01-16-2023 05:29:06",INLAND103779740
"01-16-2023 05:27:24",INLAND103779758
"01-15-2023 07:33:21",INLAND103779766
"01-15-2023 07:33:17",INLAND103779774
"01-16-2023 05:26:54",INLAND103779782
"01-17-2023 05:20:06",INLAND103779790
"01-16-2023 05:26:02",INLAND103779807
"01-17-2023 09:59:34",INLAND103779815
"01-15-2023 04:00:00",INLAND103779823
"01-16-2023 05:26:44",INLAND103779831
"01-15-2023 09:16:01",INLAND103779849
"01-18-2023 10:03:14",INLAND103779857
"01-19-2023 05:53:46",INLAND103779865
"01-19-2023 05:53:48",INLAND103779873
"01-15-2023 09:13:57",INLAND103779881
"01-17-2023 04:00:00",INLAND103779899
"01-18-2023 10:05:57",INLAND103779914
"01-18-2023 10:05:53",INLAND103779922
"01-15-2023 05:50:13",INLAND103779930
"01-15-2023 05:45:17",INLAND103779948
"01-20-2023 07:57:56",INLAND103779964
"01-18-2023 05:47:41",INLAND103779972
"01-17-2023 09:59:56",INLAND103779998
"01-17-2023 10:00:02",INLAND103780002
"01-15-2023 05:50:17",INLAND103780010
"01-19-2023 05:54:02",INLAND103780028
"01-18-2023 04:00:00",INLAND103780036
"01-17-2023 04:00:00",INLAND103780044
"01-15-2023 04:00:00",INLAND103780052
"01-18-2023 04:00:00",INLAND103780060
"01-17-2023 04:00:00",INLAND103780078
"01-18-2023 04:00:00",INLAND103780086
"01-15-2023 08:47:56",INLAND103780094
"01-16-2023 05:28:27",INLAND103780101
"01-23-2023 10:25:46",INLAND103780119
"01-15-2023 04:00:00",INLAND103780127
"01-16-2023 05:50:27",INLAND103780135
"01-16-2023 05:50:24",INLAND103780143
"01-16-2023 05:31:47",INLAND103780151
"01-16-2023 05:50:38",INLAND103780169
"01-19-2023 06:37:10",INLAND103780177
"01-16-2023 05:51:15",INLAND103780185
"01-17-2023 04:00:00",INLAND103780193
"01-15-2023 04:00:00",INLAND103780200
"01-15-2023 05:44:32",INLAND103780218
"01-20-2023 04:30:49",INLAND103780226
"01-20-2023 04:22:02",INLAND103780234
"01-18-2023 10:03:07",INLAND103780242
"01-15-2023 07:26:13",INLAND103780250
"01-15-2023 05:27:21",INLAND103780268
"01-15-2023 07:37:03",INLAND103780276
"01-15-2023 07:36:16",INLAND103780284
"01-17-2023 08:42:11",INLAND103780309
"01-15-2023 05:44:39",INLAND103780317
"01-15-2023 06:48:29",INLAND103780325
"01-15-2023 08:55:47",INLAND103780333
"01-15-2023 08:55:45",INLAND103780341
"01-16-2023 05:51:30",INLAND103780359
"01-16-2023 05:51:35",INLAND103780367
"01-19-2023 09:21:28",INLAND103780375
"01-15-2023 04:00:00",INLAND103780383
"01-17-2023 08:41:46",INLAND103780391
"01-17-2023 06:53:01",INLAND103780408
"01-17-2023 06:36:52",INLAND103780416
"01-20-2023 09:31:53",INLAND103780424
"01-18-2023 04:00:00",INLAND103780432
"01-16-2023 05:10:49",INLAND103780440
"01-16-2023 05:11:07",INLAND103780458
"01-17-2023 04:00:00",INLAND103780466
"01-18-2023 07:06:51",INLAND103780474
"01-17-2023 04:00:00",INLAND103780482
"01-15-2023 04:00:00",INLAND103780490
"01-15-2023 05:49:47",INLAND103780507
"01-16-2023 05:31:55",INLAND103780515
"01-16-2023 05:31:14",INLAND103780523
"01-16-2023 05:31:07",INLAND103780531
"01-16-2023 05:30:55",INLAND103780549
"01-17-2023 04:00:00",INLAND103780557
"01-20-2023 05:35:44",INLAND103780565
"01-17-2023 06:36:19",INLAND103780573
"01-17-2023 04:00:00",INLAND103780581
"01-15-2023 09:13:53",INLAND103780599
"01-15-2023 07:43:17",INLAND103780606
"01-15-2023 07:44:17",INLAND103780614
"01-19-2023 07:57:39",INLAND103780622
"01-19-2023 10:36:25",INLAND103780630
"01-17-2023 06:20:55",INLAND103780656
"01-17-2023 09:56:02",INLAND103780664
"01-17-2023 10:00:08",INLAND103780672
"01-18-2023 06:30:12",INLAND103780680
"01-15-2023 06:48:22",INLAND103780698
"01-17-2023 08:41:40",INLAND103780705
"01-17-2023 06:21:37",INLAND103780713
"01-19-2023 16:46:21",INLAND103780721
"01-17-2023 08:44:40",INLAND103780739
"01-17-2023 04:00:00",INLAND103780747
"01-16-2023 05:28:06",INLAND103780755
"01-15-2023 04:00:00",INLAND103780763
"01-17-2023 09:57:22",INLAND103780771
"01-15-2023 06:46:24",INLAND103780789
"01-15-2023 08:40:44",INLAND103780797
"01-17-2023 04:00:00",INLAND103780804
"01-15-2023 08:55:52",INLAND103780812
"01-17-2023 06:19:33",INLAND103780838
"01-17-2023 06:19:46",INLAND103780846
"01-18-2023 06:07:58",INLAND103780854
"01-17-2023 05:18:48",INLAND103780862
"01-17-2023 06:19:25",INLAND103780870
"01-17-2023 04:00:00",INLAND103780888
"01-17-2023 04:00:00",INLAND103780896
"01-17-2023 05:52:14",INLAND103780903
"01-19-2023 16:46:05",INLAND103780911
"01-19-2023 16:45:58",INLAND103780929
"01-17-2023 04:00:00",INLAND103780937
"01-16-2023 05:31:34",INLAND103780945
"01-18-2023 04:00:00",INLAND103780953
"01-17-2023 04:00:00",INLAND103780961
"01-17-2023 04:00:00",INLAND103780979
"01-17-2023 04:00:00",INLAND103780987
"01-17-2023 04:00:00",INLAND103780995
"01-17-2023 04:00:00",INLAND103781000
"01-17-2023 04:00:00",INLAND103781018
"01-17-2023 05:41:15",INLAND103781026
"01-17-2023 05:41:18",INLAND103781034
"01-17-2023 07:01:35",INLAND103781042
"01-16-2023 05:27:55",INLAND103781050
"01-15-2023 06:47:40",INLAND103781076
"01-17-2023 08:42:05",INLAND103781084
"01-15-2023 05:50:24",INLAND103781092
"01-17-2023 04:00:00",INLAND103781109
"01-16-2023 05:11:37",INLAND103781125
"01-17-2023 04:00:00",INLAND103781133
"01-15-2023 06:26:50",INLAND103781141
"01-17-2023 04:00:00",INLAND103781159
"01-18-2023 10:06:36",INLAND103781167
"01-15-2023 05:43:12",INLAND103781175
"01-15-2023 06:27:59",INLAND103781183
"01-15-2023 06:26:57",INLAND103781191
"01-16-2023 05:30:29",INLAND103781208
"01-16-2023 05:29:19",INLAND103781216
"01-17-2023 04:00:00",INLAND103781224
"01-15-2023 06:30:14",INLAND103781232
"01-18-2023 12:06:05",INLAND103781240
"01-15-2023 08:43:50",INLAND103781266
"01-17-2023 04:00:00",INLAND103781274
"01-15-2023 08:54:36",INLAND103781290
"01-15-2023 08:54:40",INLAND103781307
"01-19-2023 07:59:22",INLAND103781315
"01-18-2023 04:00:00",INLAND103781323
"01-15-2023 06:32:24",INLAND103781331
"01-18-2023 04:00:00",INLAND103781349
"01-18-2023 06:49:16",INLAND103781357
"01-17-2023 05:17:57",INLAND103781365
"01-17-2023 04:00:00",INLAND103781373
"01-17-2023 04:00:00",INLAND103781381
"01-18-2023 06:53:34",INLAND103781399
"01-17-2023 08:42:15",INLAND103781414
"01-17-2023 08:42:10",INLAND103781422
"01-15-2023 06:47:38",INLAND103781430
"01-15-2023 07:25:51",INLAND103781448
"01-15-2023 04:00:00",INLAND103781456
"01-17-2023 06:39:22",INLAND103781464
"01-17-2023 09:58:42",INLAND103781472
"01-15-2023 04:00:00",INLAND103781480
"01-15-2023 04:00:00",INLAND103781498
"01-15-2023 04:00:00",INLAND103781505
"01-17-2023 06:27:15",INLAND103781513
"01-18-2023 12:04:34",INLAND103781521
"01-17-2023 04:00:00",INLAND103781539
"01-15-2023 06:49:00",INLAND103781547
"01-17-2023 04:00:00",INLAND103781555
"01-17-2023 04:00:00",INLAND103781563
"01-20-2023 04:21:50",INLAND103781571
"01-17-2023 04:00:00",INLAND103781589
"01-17-2023 08:42:34",INLAND103781597
"01-17-2023 08:34:35",INLAND103781604
"01-17-2023 04:00:00",INLAND103781612
"01-19-2023 09:23:38",INLAND103781620
"01-19-2023 09:24:41",INLAND103781638
"01-19-2023 09:23:44",INLAND103781646
"01-19-2023 09:23:59",INLAND103781654
"01-23-2023 10:50:36",INLAND103781662
"01-19-2023 09:24:46",INLAND103781670
"01-15-2023 04:00:00",INLAND103781688
"01-17-2023 04:00:00",INLAND103781696
"01-15-2023 06:27:56",INLAND103781703
"01-19-2023 16:44:51",INLAND103781711
"01-15-2023 04:00:00",INLAND103781729
"01-17-2023 04:00:00",INLAND103781737
"01-17-2023 04:00:00",INLAND103781745
"01-17-2023 04:00:00",INLAND103781753
"01-17-2023 04:00:00",INLAND103781761
"01-15-2023 08:41:44",INLAND103781779
"01-15-2023 08:42:51",INLAND103781787
"01-15-2023 04:00:00",INLAND103781795
"01-15-2023 08:55:36",INLAND103781802
"01-15-2023 08:42:49",INLAND103781828
"01-19-2023 09:20:47",INLAND103781836
"01-17-2023 05:18:54",INLAND103781844
"01-15-2023 06:28:01",INLAND103781852
"01-18-2023 04:00:00",INLAND103781860
"01-17-2023 04:00:00",INLAND103781878
"01-15-2023 06:31:39",INLAND103781886
"01-15-2023 05:49:50",INLAND103781894
"01-15-2023 06:47:49",INLAND103781901
"01-17-2023 04:00:00",INLAND103781919
"01-15-2023 04:00:00",INLAND103781927
"01-15-2023 06:28:06",INLAND103781943
"01-17-2023 04:00:00",INLAND103781951
"01-17-2023 06:36:34",INLAND103781969
"01-17-2023 04:00:00",INLAND103781977
"01-17-2023 04:00:00",INLAND103781985
"01-15-2023 07:31:30",INLAND103781993
"01-18-2023 07:07:35",INLAND103782008
"01-17-2023 05:20:37",INLAND103782016
"01-17-2023 04:00:00",INLAND103782024
"01-16-2023 05:27:33",INLAND103782032
"01-15-2023 06:44:48",INLAND103782040
"01-15-2023 04:00:00",INLAND103782058
"01-15-2023 04:00:00",INLAND103782066
"01-15-2023 04:00:00",INLAND103782074
"01-17-2023 04:00:00",INLAND103782082
"01-17-2023 09:59:39",INLAND103782090
"01-15-2023 05:50:19",INLAND103782107
"01-17-2023 04:00:00",INLAND103782115
"01-17-2023 04:00:00",INLAND103782123
"01-17-2023 08:43:43",INLAND103782131
"01-17-2023 08:43:48",INLAND103782149
"01-17-2023 08:44:04",INLAND103782157
"01-17-2023 04:00:00",INLAND103782173
"01-17-2023 09:59:30",INLAND103782199
"01-15-2023 04:00:00",INLAND103782206
"01-15-2023 08:43:57",INLAND103782214
"01-15-2023 04:00:00",INLAND103782222
"01-17-2023 04:00:00",INLAND103782230
"01-17-2023 04:00:00",INLAND103782248
"01-15-2023 05:27:04",INLAND103782256
"01-15-2023 08:43:22",INLAND103782264
"01-15-2023 06:47:36",INLAND103782272
"01-17-2023 08:42:24",INLAND103782280
"01-24-2023 08:35:06",INLAND103782298
"01-15-2023 08:41:48",INLAND103782305
"01-18-2023 07:10:09",INLAND103782313
"01-17-2023 08:42:27",INLAND103782321
"01-17-2023 05:20:16",INLAND103782339
"01-15-2023 04:00:00",INLAND103782347
"01-15-2023 04:00:00",INLAND103782355
"01-17-2023 04:00:00",INLAND103782363
"01-16-2023 05:32:15",INLAND103782371
"01-16-2023 05:31:44",INLAND103782389
"01-16-2023 05:31:55",INLAND103782397
"01-17-2023 05:41:21",INLAND103782404
"01-15-2023 04:00:00",INLAND103782412
"01-15-2023 04:00:00",INLAND103782420
"01-15-2023 04:00:00",INLAND103782446
"01-15-2023 06:44:09",INLAND103782454
"01-15-2023 04:00:00",INLAND103782462
"01-17-2023 05:18:27",INLAND103782470
"01-15-2023 08:40:53",INLAND103782488
"01-17-2023 05:19:44",INLAND103782496
"01-17-2023 04:00:00",INLAND103782503
"01-18-2023 04:00:00",INLAND103782511
"01-17-2023 08:45:03",INLAND103782529
"01-15-2023 04:00:00",INLAND103782537
"01-19-2023 16:45:51",INLAND103782545
"01-15-2023 06:28:13",INLAND103782553
"01-17-2023 04:00:00",INLAND103782561
"01-15-2023 07:26:07",INLAND103782579
"01-17-2023 05:20:24",INLAND103782587
"01-17-2023 04:00:00",INLAND103782595
"01-15-2023 06:49:59",INLAND103782602
"01-20-2023 05:28:47",INLAND103782610
"01-15-2023 06:44:46",INLAND103782628
"01-17-2023 08:43:25",INLAND103782636
"01-15-2023 08:46:43",INLAND103782644
"01-15-2023 06:28:04",INLAND103782652
"01-15-2023 07:39:11",INLAND103782678
"01-15-2023 09:16:16",INLAND103782686
"01-15-2023 07:39:06",INLAND103782694
"01-15-2023 09:16:19",INLAND103782701
"01-15-2023 06:00:12",INLAND103782719
"01-18-2023 05:47:03",INLAND103782727
"01-18-2023 06:35:22",INLAND103782735
"01-17-2023 08:31:28",INLAND103782743
"01-18-2023 06:11:26",INLAND103782751
"01-23-2023 10:24:07",INLAND103782769
"01-17-2023 05:25:58",INLAND103782777
"01-18-2023 05:47:07",INLAND103782785
"01-17-2023 08:40:17",INLAND103782793
"01-20-2023 05:29:42",INLAND103782800
"01-17-2023 04:00:00",INLAND103782818
"01-18-2023 07:22:45",INLAND103782826
"01-17-2023 04:00:00",INLAND103782834
"01-17-2023 04:00:00",INLAND103782842
"01-17-2023 04:00:00",INLAND103782850
"01-17-2023 04:00:00",INLAND103782868
"01-17-2023 05:35:55",INLAND103782876
"01-17-2023 04:00:00",INLAND103782884
"01-17-2023 10:00:59",INLAND103782892
"01-17-2023 04:00:00",INLAND103782909
"01-18-2023 06:13:53",INLAND103782917
"01-18-2023 04:00:00",INLAND103782925
"01-18-2023 08:29:52",INLAND103782933
"01-18-2023 07:35:52",INLAND103782959
"01-17-2023 04:00:00",INLAND103782967
